date,metric,ETH,BTC,USDC
2024-09-29,price,2659.6112116120,65663.6898666230,0.9997780352
2024-09-30,price,2597.3411516830,63243.2753246440,1.0005102960
2024-10-01,price,2451.6315225900,60872.6685437260,0.9995331138
2024-10-02,price,2365.2310402430,60655.5597919680,0.9999891221
2024-10-03,price,2348.0048369250,60727.8639516930,0.9996586650
2024-10-04,price,2416.9184055550,62103.0104728330,1.0001542910
2024-10-05,price,2415.4038137450,62091.9325851940,1.0001454380
2024-10-06,price,2438.0309125440,62811.7997281130,0.9997285735
2024-10-07,price,2422.7506412960,62287.3901051070,0.9992688412
2024-10-08,price,2441.4651696200,62185.2304237280,0.9998359427
2024-10-09,price,2367.6150967890,60597.1504561830,0.9993771641
2024-10-10,price,2381.7817088010,60195.1807377250,1.0000210810
2024-10-11,price,2435.7137843690,62392.3404829320,0.9999004586
2024-10-12,price,2477.6130275580,63207.7706212760,1.0001398530
2024-10-13,price,2466.8607267090,62829.5336860890,1.0004641630
2024-10-14,price,2628.5043761580,66049.9949270800,0.9997552078
2024-10-15,price,2602.0760435960,66962.2199449680,0.9993788590
2024-10-16,price,2611.7001591820,67647.5441476690,1.0000185760
2024-10-17,price,2603.1202923350,67328.1052700300,1.0000519040
2024-10-18,price,2643.1565209870,68465.6192066870,1.0003066110
2024-10-19,price,2649.9792895800,68388.8712896530,0.9999945031
2024-10-20,price,2742.9591411600,68962.8291804570,1.0000566120
2024-10-21,price,2665.7319389740,67394.8577573560,0.9995741904
2024-10-22,price,2619.5653130510,67351.0479351250,0.9998844804
2024-10-23,price,2524.1038563090,66683.9680654230,1.0000200380
2024-10-24,price,2536.2340413200,68214.0520515740,1.0005753420
2024-10-25,price,2422.0932892290,66585.6653550140,1.0016847130
2024-10-26,price,2479.3736032440,67018.1650170270,0.9998306789
2024-10-27,price,2505.5029471390,67938.5541288570,0.9996665696
2024-10-28,price,2564.8138556780,69845.3045311690,0.9999192104
2024-10-29,price,2638.6373512780,72781.1130815810,1.0008283510
2024-10-30,price,2657.6141818490,72342.6217112800,0.9997579040
2024-10-31,price,2514.7507872410,70264.9973557330,0.9993506999
2024-11-01,price,2513.8372870610,69507.9225639560,1.0003285750
2024-11-02,price,2491.3521500590,69299.1603669940,1.0000890370
2024-11-03,price,2456.9796873450,68803.5062627750,0.9999489035
2024-11-04,price,2395.9472139130,67793.2978270480,1.0002926240
2024-11-05,price,2422.3684798560,69335.4255313380,0.9991935280
2024-11-06,price,2720.6217450070,75620.8860696320,0.9994813729
2024-11-07,price,2894.9718733840,75987.2417832070,0.9995934017
2024-11-08,price,2960.9593369380,76550.0213845610,0.9999744689
2024-11-09,price,3130.0355240740,76630.2263141540,0.9990542964
2024-11-10,price,3191.9044555520,80466.7165483350,1.0003497190
2024-11-11,price,3372.7914863430,88637.4200032290,0.9985881022
2024-11-12,price,3260.9343861310,88264.5997458290,1.0009692260
2024-11-13,price,3191.8991843990,90488.1000749780,0.9999531559
2024-11-14,price,3059.8122969320,87407.5127371010,1.0014551270
2024-11-15,price,3093.9130433900,90947.9750944370,0.9996325994
2024-11-16,price,3133.8802234190,90606.4548938070,0.9998385826
2024-11-17,price,3075.5345326020,89841.4719413510,1.0003271760
2024-11-18,price,3209.4239073330,90534.6245965030,0.9998609255
2024-11-19,price,3112.9098010150,92251.6524073830,0.9998606473
2024-11-20,price,3075.1938566490,94217.0222963420,1.0007630360
2024-11-21,price,3365.9369715470,98509.1185910240,1.0000245890
2024-11-22,price,3327.7571951720,98927.4949455340,0.9999060813
2024-11-23,price,3394.0369617830,97679.4638164300,1.0002346380
2024-11-24,price,3368.7027619430,98015.9355289460,1.0004468240
2024-11-25,price,3417.2912236920,93004.7009310330,0.9986176580
2024-11-26,price,3325.6365325880,91931.8307729180,1.0005931150
2024-11-27,price,3666.1884904380,95981.1805721060,0.9997799588
2024-11-28,price,3579.2407862470,95661.5959581790,0.9999000323
2024-11-29,price,3598.1933212250,97453.2473451040,1.0003890780
2024-11-30,price,3709.9094391070,96513.1423469820,1.0001518990
2024-12-01,price,3708.8072387380,97311.7071908430,0.9996548835
2024-12-02,price,3643.8553757040,95833.1362300360,1.0005985500
2024-12-03,price,3625.7104579500,96031.6309775980,0.9999198841
2024-12-04,price,3839.4434607160,98881.4694561820,0.9997734087
2024-12-05,price,3796.8688671600,97201.5003640770,1.0010341200
2024-12-06,price,4013.7261453890,99973.8515065980,0.9999725000
2024-12-07,price,4000.9920765020,99781.8299919820,0.9986283938
2024-12-08,price,4015.7820212330,101235.3717025320,1.0034127320
2024-12-09,price,3713.3138979970,97353.9470082090,1.0003411050
2024-12-10,price,3626.5886417770,96649.7144677150,0.9990051105
2024-12-11,price,3828.1075883400,101123.6181103370,0.9989054723
2024-12-12,price,3878.8500120730,100000.8083653520,0.9999851467
2024-12-13,price,3907.4296595050,101352.2297129230,1.0003104760
2024-12-14,price,3866.9958020350,101367.0106455340,0.9997408086
2024-12-15,price,3961.3154661800,104721.5015180900,0.9997827838
2024-12-16,price,3992.8571958460,106074.1072354120,1.0009019860
2024-12-17,price,3879.4062240100,106034.9134026450,0.9992033299
2024-12-18,price,3628.2624780440,100355.5761481500,0.9995277677
2024-12-19,price,3434.6754695380,97851.3537707580,0.9995031728
2024-12-20,price,3468.6589200560,97691.4343169270,1.0009297560
2024-12-21,price,3337.5972231170,97202.8249684760,1.0006434640
2024-12-22,price,3275.8894274020,95094.2739486220,0.9995962407
2024-12-23,price,3414.6414419810,94644.9108546430,0.9998322611
2024-12-24,price,3497.5552879280,98695.7140078260,1.0010360930
2024-12-25,price,3494.5109273630,99344.9541736720,1.0004803910
2024-12-26,price,3327.7897761680,95678.3124456540,1.0000556800
2024-12-27,price,3328.6111553090,94331.9472705310,1.0003274490
2024-12-28,price,3397.8341205090,95184.6194528860,0.9999331747
2024-12-29,price,3357.3307429710,93663.4475196410,1.0001780020
2024-12-30,price,3359.5139417570,92627.2821311330,1.0004683040
2024-12-31,price,3336.6175137660,93507.8587474150,1.0005407390
2025-01-01,price,3348.9672471240,94384.1761153870,0.9995995564
2025-01-02,price,3448.1404369610,96852.1468123510,0.9998897918
2025-01-03,price,3604.2913795930,98084.3427928080,0.9994361514
2025-01-04,price,3660.3780417350,98256.7387684990,1.0000914070
2025-01-05,price,3635.8549961810,98364.5894659980,0.9997706934
2025-01-06,price,3687.1447140590,102229.3945318970,1.0001285190
2025-01-07,price,3380.0211263090,96952.0988677500,0.9998095830
2025-01-08,price,3325.1300293540,95016.7144098920,0.9995935664
2025-01-09,price,3219.0928447580,92376.2757834610,0.9999881876
2025-01-10,price,3269.1759954060,94736.6267420970,0.9999745919
2025-01-11,price,3283.5913228290,94559.5516722420,0.9999984731
2025-01-12,price,3264.0709685340,94454.7708963880,0.9999006483
2025-01-13,price,3134.5520394600,94456.3493746990,0.9999424713
2025-01-14,price,3224.8006483410,96574.0776879920,0.9999895984
2025-01-15,price,3447.0340476750,100313.1523982840,0.9999999213
2025-01-16,price,3309.4466139900,100044.5792677640,0.9999608417
2025-01-17,price,3477.2842850850,104160.6935848420,0.9999989522
2025-01-18,price,3309.0995676200,104334.6157572440,0.9999275027
2025-01-19,price,3208.1365439890,101275.3371481420,1.0000805140
2025-01-20,price,3263.0698698810,101764.9086017050,1.0000625700
2025-01-21,price,3326.0285404710,106182.2368201810,1.0000863480
2025-01-22,price,3237.2996671290,103673.5350953780,0.9999930691
2025-01-23,price,3332.5808931460,104067.6099120690,0.9999311677
2025-01-24,price,3311.8499838690,104835.1925355600,0.9999049378
2025-01-25,price,3320.1314101790,104796.0407773820,0.9999699335
2025-01-26,price,3232.2767744710,102552.2487428020,1.0000084540
2025-01-27,price,3173.5346079400,101958.4695374560,1.0000886500
2025-01-28,price,3076.4937692860,101313.1126449830,0.9999032635
2025-01-29,price,3114.4358854360,103718.9793981360,0.9998995810
2025-01-30,price,3248.2494843520,104781.5135100100,1.0000494130
2025-01-31,price,3296.3906348440,102382.3940972220,0.9999984583
2025-02-01,price,3125.0386801320,100674.7876254500,1.0000172840
2025-02-02,price,2862.6976188720,97568.3165302490,1.0000090180
2025-02-03,price,2877.8138239500,101466.8606657040,0.9999707443
2025-02-04,price,2740.3809762760,98118.4392166450,0.9999754959
2025-02-05,price,2790.5521609260,96582.8868291910,1.0000064800
2025-02-06,price,2686.6623167940,96635.4187533220,0.9999990832
2025-02-07,price,2623.4507017820,96558.4563096670,0.9999954498
2025-02-08,price,2635.6011418020,96558.2376250110,0.9999951153
2025-02-09,price,2632.5358220550,96548.5786537960,0.9999982671
2025-02-10,price,2660.2967996440,97399.9816138320,0.9999018523
2025-02-11,price,2603.0333698050,95739.9773707920,0.9999126258
2025-02-12,price,2736.2703136030,97836.1885612750,0.9999022029
2025-02-13,price,2675.7090007040,96561.6639990980,0.9999026348
2025-02-14,price,2724.6698335870,97488.4814853650,0.9999471562
2025-02-15,price,2692.8213863860,97569.9516943050,0.9999838579
2025-02-16,price,2659.9017474090,96149.3484548200,0.9999419957
2025-02-17,price,2741.9050800960,95776.1572385270,0.9999038929
2025-02-18,price,2669.4945006900,95495.8915329930,0.9998438387
2025-02-19,price,2714.8018364720,96554.8715625930,0.9999026547
2025-02-20,price,2741.5933625990,98384.3173824030,0.9998100354
2025-02-21,price,2658.3470942920,96135.1554130530,0.9998956473
2025-02-22,price,2764.3552334040,96564.1541429020,0.9999972019
2025-02-23,price,2827.1844084880,96327.4630912780,0.9999188775
2025-02-24,price,2503.1034200990,91396.7668693030,0.9998752223
2025-02-25,price,2495.3154516930,88755.7693356980,0.9998680505
2025-02-26,price,2325.8539346990,83900.1149652480,0.9998671706
2025-02-27,price,2305.3229378030,84709.1447784800,0.9998958102
2025-02-28,price,2235.2042086090,84441.9012237130,0.9998538942
2025-03-01,price,2212.8243514970,86005.2562968100,0.9998861322
2025-03-02,price,2517.3382391620,94261.5328653840,0.9999710559
2025-03-03,price,2148.1995334700,86124.7141872220,0.9998166811
2025-03-04,price,2171.4969435350,87310.8053107830,0.9999116979
2025-03-05,price,2241.3841149190,90604.0809852360,0.9998613152
2025-03-06,price,2202.3207363500,90001.4008760700,0.9998821076
2025-03-07,price,2140.7498089430,86773.3359755540,0.9998566341
2025-03-08,price,2199.9995000810,86142.9833586430,0.9998551342
2025-03-09,price,2017.2654601840,80751.1389330090,0.9998714600
2025-03-10,price,1879.1231054990,78783.9405793430,0.9997934595
2025-03-11,price,1921.3099227590,82799.1080292050,0.9998765616
2025-03-12,price,1910.6551381030,83884.2457882900,0.9997975216
2025-03-13,price,1862.7949366490,81098.9005243620,0.9998720286
2025-03-14,price,1910.6662703460,83971.7091606460,0.9998949957
2025-03-15,price,1939.7856881720,84391.6908764720,0.9998990187
2025-03-16,price,1887.7643429690,82610.6175034390,0.9997980210
2025-03-17,price,1929.1833577620,84075.3655969450,0.9998685185
2025-03-18,price,1932.7964059050,82780.0304868830,0.9998537762
2025-03-19,price,2060.7286010680,86815.4410947070,0.9997992264
2025-03-20,price,1980.8317805250,84270.8435896620,0.9997994718
2025-03-21,price,1964.5293833170,84009.5329178220,0.9998961094
2025-03-22,price,1979.5449257670,83793.3085419260,0.9998934142
2025-03-23,price,2001.0470230950,85787.7091490180,0.9998605921
2025-03-24,price,2077.7393258320,87327.7296966910,0.9998694584
2025-03-25,price,2068.5984350490,87520.5839153060,0.9998724135
2025-03-26,price,2009.8835432900,86960.8555491040,0.9998980655
2025-03-27,price,2003.3034241290,87227.2715803240,0.9998938751
2025-03-28,price,1896.9173600460,84359.4691550600,0.9999837952
2025-03-29,price,1829.2745211800,82679.1725538500,0.9999722467
2025-03-30,price,1805.3378779440,82356.3811118380,1.0000000000
2025-03-31,price,1824.2071367610,82514.0936539780,0.9999896901
2025-04-01,price,1907.1671522990,85237.5876052850,0.9999507082
2025-04-02,price,1795.7618505670,82526.4221526430,0.9999075179
2025-04-03,price,1818.2844199540,83163.9875738770,0.9998883692
2025-04-04,price,1814.4807753450,83852.0076539960,0.9998893889
2025-04-05,price,1809.9358271720,83595.8855017750,0.9999331630
2025-04-06,price,1574.6321611460,78211.4835820000,0.9999479409
2025-04-07,price,1555.9098125710,79179.2922675780,0.9999318526
2025-04-08,price,1471.3608854370,76329.0903563240,0.9998881784
2025-04-09,price,1662.5331604640,82622.1702954630,0.9999151485
2025-04-10,price,1523.9286242430,79596.3573225080,0.9999491869
2025-04-11,price,1568.1316901260,83439.2881804380,0.9999829247
2025-04-12,price,1645.8625733160,85305.0972839270,0.9999731261
2025-04-13,price,1595.4227460000,83600.8201005450,0.9998985824
2025-04-14,price,1621.5431955970,84523.4524914950,0.9998955093
2025-04-15,price,1587.8222244020,83656.4924885800,0.9998961991
2025-04-16,price,1577.7073516760,84105.7794216710,0.9999842196
2025-04-17,price,1583.4764497000,84930.9085760100,0.9999863333
2025-04-18,price,1589.1516208270,84433.7501721540,0.9998877567
2025-04-19,price,1615.0502549160,85126.6624430180,0.9999059314
2025-04-20,price,1585.4600253440,85073.1654485810,0.9999937282
2025-04-21,price,1577.4465595920,87452.0469906830,0.9999295268
2025-04-22,price,1759.7064599310,93576.1658857400,0.9999480406
2025-04-23,price,1793.9698494860,93605.4523087320,0.9999844242
2025-04-24,price,1769.3925107350,93872.8142286730,0.9999750659
2025-04-25,price,1788.7981804330,94773.1120064350,0.9999995371
2025-04-26,price,1821.2695303290,94644.0663712010,0.9999986049
2025-04-27,price,1793.6918440730,93809.3378196820,0.9998999514
2025-04-28,price,1799.5019144920,95030.6064547440,0.9999802998
2025-04-29,price,1796.9720456770,94256.3594631810,0.9999556645
2025-04-30,price,1794.0495408620,94235.7533104820,0.9999627786
2025-05-01,price,1838.8543285930,96426.9452227300,0.9999635275
2025-05-02,price,1841.4275908370,96855.5681343940,0.9998998520
2025-05-03,price,1834.5019118760,95922.8684240440,0.9999377364
2025-05-04,price,1808.1560938440,94326.6204852920,0.9999975406
2025-05-05,price,1820.0044598890,94758.8237105550,0.9999773200
2025-05-06,price,1816.1686943820,96854.5319881590,0.9999014818
2025-05-07,price,1810.3169269280,97026.4937696680,0.9999593641
2025-05-08,price,2197.5611893240,103076.2755551290,0.9998971876
2025-05-09,price,2341.4079630030,102962.5404569230,0.9999006044
2025-05-10,price,2583.6829051430,104630.8792994170,0.9999441334
2025-05-11,price,2507.4693107600,103994.0616167460,0.9999971274
2025-05-12,price,2492.4263910770,102876.8304286010,0.9999763076
2025-05-13,price,2676.6391631280,104184.4903927070,1.0000010180
2025-05-14,price,2603.7180887200,103594.4257509070,0.9999494654
2025-05-15,price,2542.2966924670,103708.8513642360,0.9999022981
2025-05-16,price,2544.3870377240,103556.0349398240,0.9999007264
2025-05-17,price,2475.0543933700,103212.3648388550,0.9998996604
2025-05-18,price,2465.3409856140,106030.6376831360,0.9998672307
2025-05-19,price,2526.9896438910,105629.4158043670,0.9998580109
2025-05-20,price,2524.2743433150,106786.7199583400,0.9998333071
2025-05-21,price,2558.9502343770,109665.8637162530,0.9997754174
2025-05-22,price,2657.1674447570,111560.3569381440,0.9997832831
2025-05-23,price,2519.8138090450,107216.6685687060,0.9997612119
2025-05-24,price,2529.4429842280,107831.3637438040,0.9997985216
2025-05-25,price,2546.6201163370,108861.8103774430,0.9997871666
2025-05-26,price,2562.1729286390,109377.7151326310,0.9997886715
2025-05-27,price,2662.0940568240,109068.4569490140,0.9997645883
2025-05-28,price,2676.2674124510,107838.1843110020,0.9997839083
2025-05-29,price,2633.1392065290,105745.4166035800,0.9997843067
2025-05-30,price,2524.4762348050,104010.9195624260,0.9998677569
2025-05-31,price,2532.3627853090,104687.5074293490,0.9997716022
2025-06-01,price,2538.3300584370,105710.0059382280,0.9997964453
2025-06-02,price,2609.7372539590,105884.7426322110,0.9997979135
2025-06-03,price,2595.4689570060,105434.4774514500,0.9998092919
2025-06-04,price,2610.3431898280,104812.9182188070,0.9997757073
2025-06-05,price,2421.6011037640,101650.7387545430,0.9998132218
2025-06-06,price,2481.4039836690,104409.7496795910,0.9997797245
2025-06-07,price,2526.2919958900,105681.4546141760,0.9997769798
2025-06-08,price,2508.7841235850,105692.2474069900,0.9997657972
2025-06-09,price,2685.0001850410,110261.5748594850,0.9997682012
2025-06-10,price,2808.5032083150,110212.7325210960,0.9997818578
2025-06-11,price,2776.1371915820,108679.9760916170,0.9997887544
2025-06-12,price,2653.1589684530,105979.2290237590,0.9997977525
2025-06-13,price,2577.0486175260,106045.5644081920,0.9997176350
2025-06-14,price,2534.0702195360,105482.9061162890,0.9997031713
2025-06-15,price,2547.8456040920,105554.4938306170,0.9997516257
2025-06-16,price,2561.3298435690,106951.2720181500,0.9997027574
2025-06-17,price,2514.9867005760,104683.4247983570,0.9997983897
2025-06-18,price,2521.3334233960,104722.6950529070,0.9997817192
2025-06-19,price,2522.1791903640,104690.6500245810,0.9998256628
2025-06-20,price,2405.6954342130,103290.1051447570,0.9998039953
2025-06-21,price,2270.5819960560,101532.5683847330,0.9998076517
